STT,SYS_DATETIME,NE_NAME,DEVICE_CODE,BEARER_MME_UTIL,BEARER_4G,CREATE_DEDICATED_BEARER_SR,CSFB_SR,DEDICATED_BEARER_MME,EASR,INTRA_TAU_SR,PGW_BEARER_SR,PGW_BEARER_UTIL,S1_INTRA_HANDOVER_SR,S1_PAGGING_SR,SAU_4G,SAU_UTIL_4G,SERVICE_REQUEST_SR,SGW_BEARER_SR,SG_LU_SR,SMS_PAGGING_SR,THROUGHPUT_4G,THROUGHPUT_UTIL,NO_PGW_IMS_BEARER,NO_PGW_IMS_SUBS,NO_PGW_SUBS,SYS_DATE,SYS_TIME
37987,2026-08-16 03:35:00,NE_000008,DEV_000008,,841272.4600248908,,,,,,103.28601735955546,27.661387069702094,,,,,,99.31186300837288,,,4538.769349494299,3.1035507920156467,401700.2931979234,396444.8875946063,613583.6612133123,2026-08-16,03:35:00
37910,2026-08-16 03:50:00,NE_000008,DEV_000008,,815533.3765802345,,,,,,100.27921550629694,27.61836404009646,,,,,,95.71074710140155,,,4679.04530066313,3.128028325479491,390561.6515684645,399777.994939579,604567.2206018656,2026-08-16,03:50:00
37875,2026-08-16 03:55:00,NE_000008,DEV_000008,,804493.3210117025,,,,,,97.44728542270501,27.04812811755418,,,,,,99.83157693815978,,,4678.829310590113,3.288737922804541,398639.0275052525,416247.5950118311,601782.304649443,2026-08-16,03:55:00
37846,2026-08-16 04:00:00,NE_000008,DEV_000008,,857274.5207885274,,,,,,102.66307301578395,27.026817257226124,,,,,,96.4998415389591,,,4728.4512218621785,3.022021756291632,385740.2262408737,396502.1967720215,636022.1714057664,2026-08-16,04:00:00
37695,2026-08-16 04:25:00,NE_000008,DEV_000008,,808073.0950212327,,,,,,103.18310570330036,28.156196774301907,,,,,,95.32185137355273,,,5438.644255338332,3.5067450399001805,411946.93578691897,399082.2081101756,604639.843026136,2026-08-16,04:25:00
36974,2026-08-16 06:30:00,NE_000008,DEV_000008,,893859.9516592007,,,,,,96.67348640931745,29.23496495290471,,,,,,101.92485958473539,,,19412.611828944275,13.539359581173098,408243.48533620016,424055.32674812345,603968.9043895494,2026-08-16,06:30:00
36695,2026-08-16 07:20:00,NE_000008,DEV_000008,,936538.5533972215,,,,,,95.3709607404803,28.649702069132914,,,,,,95.5653681034366,,,22098.04419698266,15.691423460617159,398834.695787651,403099.8310876757,662819.1291378667,2026-08-16,07:20:00
36371,2026-08-16 08:15:00,NE_000008,DEV_000008,,955886.0068184565,,,,,,98.5727088565406,30.37774750234524,,,,,,101.59797124982971,,,26836.839134032383,17.963571736366518,418202.0611909384,399507.28106307186,646693.6748428277,2026-08-16,08:15:00
36248,2026-08-16 08:40:00,NE_000008,DEV_000008,,951533.8901317505,,,,,,101.48735767487172,30.702190286744244,,,,,,100.16314106434915,,,26317.87646240139,18.22362507644604,420495.9703663899,412121.19257052476,615258.5411609894,2026-08-16,08:40:00
36116,2026-08-16 09:00:00,NE_000008,DEV_000008,,907090.260759663,,,,,,99.55153099384579,29.786825929850256,,,,,,99.37444991215176,,,29719.33202883004,19.65856687648085,430356.5911854494,396800.22215518926,674725.6325179295,2026-08-16,09:00:00
35705,2026-08-16 10:10:00,NE_000008,DEV_000008,,909894.304104018,,,,,,99.72347529761143,29.720902104830323,,,,,,102.16603630406038,,,30664.652937549905,21.61503091611831,404859.253958622,419582.21492997167,626018.1341638921,2026-08-16,10:10:00
35665,2026-08-16 10:20:00,NE_000008,DEV_000008,,951473.5678006919,,,,,,103.38728420153716,30.6187848609629,,,,,,99.57268914421259,,,31182.20269644588,21.480739843238254,424192.50860323803,431822.38164224254,638707.6504910013,2026-08-16,10:20:00
35541,2026-08-16 10:40:00,NE_000008,DEV_000008,,906090.7531569249,,,,,,104.86003811098101,32.913332536488696,,,,,,102.56702148403811,,,31250.807538234014,20.945335410886134,394245.43793769344,392036.5080641404,676674.0110186315,2026-08-16,10:40:00
35443,2026-08-16 10:55:00,NE_000008,DEV_000008,,933320.0454209349,,,,,,96.75057052130954,31.857225277165988,,,,,,101.19591385670351,,,29731.880581177036,20.697019788860583,435028.1385775674,408914.76791590254,648935.6562317492,2026-08-16,10:55:00
35366,2026-08-16 11:10:00,NE_000008,DEV_000008,,962627.9145567782,,,,,,100.91522292926801,32.557927466181305,,,,,,101.367195175737,,,32269.852979723808,22.68387360532599,416001.134999734,409536.9127110128,618484.8447725532,2026-08-16,11:10:00
34964,2026-08-16 12:20:00,NE_000008,DEV_000008,,911432.4137877857,,,,,,98.12285190770814,31.392188669679307,,,,,,95.9846904282133,,,37984.29032495583,26.34457382762645,412755.7159920287,416707.62428683706,629882.9566843507,2026-08-16,12:20:00
34880,2026-08-16 12:35:00,NE_000008,DEV_000008,,968409.8623567671,,,,,,95.63153784795131,30.90982701460357,,,,,,95.80961433028133,,,35580.2465950323,25.90385054648474,431837.3295475899,424900.8107954953,670082.3031778759,2026-08-16,12:35:00
34802,2026-08-16 12:50:00,NE_000008,DEV_000008,,985710.9466383491,,,,,,103.20848776630662,30.82252294876078,,,,,,98.26792979605958,,,33779.25376723078,23.46970306839175,421979.2944723511,429608.599126827,635212.0940037058,2026-08-16,12:50:00
34744,2026-08-16 13:00:00,NE_000008,DEV_000008,,981943.1400471311,,,,,,97.54275168870075,30.559007168113254,,,,,,99.50505371474873,,,33404.903386738864,22.667346833317,399348.5998165573,425871.78438380035,669356.3072750252,2026-08-16,13:00:00
34476,2026-08-16 13:45:00,NE_000008,DEV_000008,,973131.6236844568,,,,,,97.04868031963528,32.0881144264618,,,,,,101.76659845849967,,,30796.832089915075,21.106716085144654,397881.44761391095,431305.81914269767,653997.6524556759,2026-08-16,13:45:00
34120,2026-08-16 14:50:00,NE_000008,DEV_000008,,908401.1039203862,,,,,,102.60990695595619,31.033225985444954,,,,,,97.39017815326628,,,29349.94764075799,19.515222791513764,426654.7076817167,401126.5432750095,631392.7813194799,2026-08-16,14:50:00
33351,2026-08-16 17:00:00,NE_000008,DEV_000008,,954938.3649027213,,,,,,95.38778519665159,30.709156138090723,,,,,,100.79773046370141,,,30357.666423657625,20.834708185312202,421485.0289240491,418747.1626369592,637717.3181202154,2026-08-16,17:00:00
33036,2026-08-16 18:00:00,NE_000008,DEV_000008,,917483.2134367026,,,,,,100.86917843249726,32.24937232963432,,,,,,98.98730700053522,,,35265.48680454494,22.480751967913587,424433.882031226,402967.7485480346,612451.2188477516,2026-08-16,18:00:00
32736,2026-08-16 18:50:00,NE_000008,DEV_000008,,975575.1698349076,,,,,,97.93091708742008,32.186803982050066,,,,,,100.55725175843936,,,39747.18269030379,27.874270844458263,414675.9828573513,419048.3913415851,639498.2915769981,2026-08-16,18:50:00
32036,2026-08-16 20:50:00,NE_000008,DEV_000008,,933320.0467651356,,,,,,96.64333534340948,30.22254581844902,,,,,,96.34936469846771,,,45055.774588210785,31.984274772631828,437397.52461460925,395035.51136059937,636625.4175307511,2026-08-16,20:50:00
31845,2026-08-16 21:25:00,NE_000008,DEV_000008,,965540.783595691,,,,,,97.32859879514837,30.36697563573554,,,,,,103.31945323722714,,,42109.905237650615,29.526317259214267,432168.7105032037,427503.93195906037,628732.1348876542,2026-08-16,21:25:00
31750,2026-08-16 21:40:00,NE_000008,DEV_000008,,933704.1368323271,,,,,,98.72066777736467,29.85116645558931,,,,,,99.66378329157422,,,38284.061782981546,27.62352563395981,400212.8581316128,396053.1571716657,609723.6277413015,2026-08-16,21:40:00
31715,2026-08-16 21:45:00,NE_000008,DEV_000008,,916476.7912504146,,,,,,98.65772586047194,31.95453448244349,,,,,,100.12537273837737,,,37381.18067747245,25.627326966567118,416705.9442784527,429089.68248461717,623887.3390310679,2026-08-16,21:45:00
31589,2026-08-16 22:05:00,NE_000008,DEV_000008,,943766.6297700584,,,,,,95.81110815585596,30.701139191483907,,,,,,102.84477026166337,,,36516.64151322191,23.81844760373465,430586.86464059545,419564.7804413406,636801.7936819498,2026-08-16,22:05:00
31546,2026-08-16 22:15:00,NE_000008,DEV_000008,,924889.3974622468,,,,,,101.53016989756733,29.509446509823878,,,,,,98.77250272455136,,,32019.901052469675,23.667721237359206,403210.67444175313,406066.9351930258,633415.3720505435,2026-08-16,22:15:00
31492,2026-08-16 22:25:00,NE_000008,DEV_000008,,925135.4476450729,,,,,,103.33471175740809,31.751851881627157,,,,,,101.38583114600267,,,29614.683512806005,20.752264024871522,396094.2860087723,396454.1843696437,626705.9284147286,2026-08-16,22:25:00
30934,2026-08-17 00:00:00,NE_000008,DEV_000008,,855959.8797326898,,,,,,98.46050589348002,28.620598713201513,,,,,,96.3412689299587,,,14686.392010398748,9.585005359393081,406049.0149322964,389664.40089711815,607309.3140335067,2026-08-17,00:00:00
30598,2026-08-17 01:00:00,NE_000008,DEV_000008,,854268.7691333555,,,,,,95.10289927220387,28.760223056071542,,,,,,103.20061428593033,,,8979.064783720292,6.017996926915597,398408.4714456413,406107.2524357591,598177.2772329672,2026-08-17,01:00:00
30188,2026-08-17 02:10:00,NE_000008,DEV_000008,,856009.2795916061,,,,,,100.65245764333613,28.961578514791828,,,,,,100.98749361518539,,,5837.354874464922,4.054171952356432,397654.3392449715,400153.7535407227,601624.4043472831,2026-08-17,02:10:00
30023,2026-08-17 02:40:00,NE_000008,DEV_000008,,881144.7961263978,,,,,,99.1474076970913,28.10694599960439,,,,,,95.29991000292236,,,4993.212968680479,3.493117680193911,414245.42541393696,413766.22792983585,596141.5935396228,2026-08-17,02:40:00
29867,2026-08-17 03:05:00,NE_000008,DEV_000008,,840368.5481683848,,,,,,101.18086989568121,27.05603146050243,,,,,,99.96773022827703,,,4685.118420527439,3.1719309166159624,419617.2620598179,386798.39580289344,610003.7631156385,2026-08-17,03:05:00
29378,2026-08-17 04:30:00,NE_000008,DEV_000008,,868528.1392695066,,,,,,104.83316512292237,27.486703089580732,,,,,,100.11052205635141,,,5982.438498259473,3.8993958475931527,383001.3827426698,405513.9990087517,643657.9506794271,2026-08-17,04:30:00
29067,2026-08-17 05:25:00,NE_000008,DEV_000008,,871319.7903886149,,,,,,100.32063231461197,27.931456763102886,,,,,,101.71581767648077,,,10186.225607880287,7.146716323019572,383575.65493849234,399615.8379525007,626798.8839876582,2026-08-17,05:25:00
29003,2026-08-17 05:35:00,NE_000008,DEV_000008,,808146.8997860914,,,,,,96.38440491508246,28.076660653253395,,,,,,97.29941316672294,,,11462.362520602603,7.999648921497468,416190.4539004939,395734.33235986123,612209.2646700543,2026-08-17,05:35:00
28649,2026-08-17 06:35:00,NE_000008,DEV_000008,,871858.2492720333,,,,,,99.6400793727739,29.718954258197897,,,,,,96.39897545285288,,,20801.765199217847,13.994799278185377,405976.88275971665,401782.04820743133,621874.1652035881,2026-08-17,06:35:00
28617,2026-08-17 06:40:00,NE_000008,DEV_000008,,860850.5444066843,,,,,,95.79352210938,28.66982916645302,,,,,,98.2834468944091,,,21770.192128381845,14.773120708582978,402885.1645660521,407125.4201249246,655514.8273651355,2026-08-17,06:40:00
28586,2026-08-17 06:45:00,NE_000008,DEV_000008,,864359.0844456606,,,,,,98.54342780638109,29.347325732957025,,,,,,104.13924418643803,,,20980.728322546736,15.359673192552371,405838.0924643953,402166.0262009037,663688.7167469399,2026-08-17,06:45:00
27939,2026-08-17 08:40:00,NE_000008,DEV_000008,,905519.6563021998,,,,,,103.92598986826067,32.12034909973403,,,,,,103.5087040084364,,,29580.364992729865,22.29422128368482,402645.1505710301,422404.1530344254,626833.4199363227,2026-08-17,08:40:00
26770,2026-08-17 12:00:00,NE_000008,DEV_000008,,943659.1861028431,,,,,,102.91736878026784,32.732808122194285,,,,,,99.96040816504876,,,36221.95998377123,25.565711106229205,429599.6258341123,404928.73152966023,644859.8683761024,2026-08-17,12:00:00
26175,2026-08-17 13:40:00,NE_000008,DEV_000008,,956960.9482998434,,,,,,98.51970692242551,32.15137532794027,,,,,,97.57552532269946,,,31822.85427522009,22.695780267758888,425637.1794950408,422538.7773706892,655317.8975215934,2026-08-17,13:40:00
25911,2026-08-17 14:30:00,NE_000008,DEV_000008,,901484.2557212616,,,,,,96.61405750819414,32.35411403997155,,,,,,101.09853001694522,,,32866.897848417466,21.8219476606508,405552.0945114364,435885.74053327926,664210.7269222874,2026-08-17,14:30:00
25742,2026-08-17 14:55:00,NE_000008,DEV_000008,,973510.9732694553,,,,,,100.14077522902878,32.416176132080224,,,,,,97.30160186975243,,,31316.013997031692,22.678099241642325,404121.9957893474,419724.6929825506,648954.1303714328,2026-08-17,14:55:00
25550,2026-08-17 15:30:00,NE_000008,DEV_000008,,934220.44875956,,,,,,97.02991261049566,31.453118060508796,,,,,,100.44424807249905,,,32501.723083857745,23.499263084074137,420447.013941166,405507.84925683367,644931.1935715751,2026-08-17,15:30:00
24809,2026-08-17 17:40:00,NE_000008,DEV_000008,,896009.0873009721,,,,,,104.25861332977126,31.516187760368073,,,,,,96.91364919143922,,,34070.325484350666,24.126823510436026,434722.5710251979,432194.56762672367,645236.0039154142,2026-08-17,17:40:00
24116,2026-08-17 19:35:00,NE_000008,DEV_000008,,975571.2777525195,,,,,,99.94566265933827,31.894328325017042,,,,,,95.67545786990945,,,45633.48798607202,31.442616310698032,422143.39852040046,415457.1957367096,655527.8193499877,2026-08-17,19:35:00
23953,2026-08-17 20:05:00,NE_000008,DEV_000008,,902820.7625876061,,,,,,104.28535480956353,30.84722828040981,,,,,,101.65825622856488,,,43438.26595552921,33.163195210491864,421300.5031573789,401811.08163583936,653251.4636310489,2026-08-17,20:05:00
23621,2026-08-17 21:05:00,NE_000008,DEV_000008,,921572.0342033484,,,,,,100.89280336933783,30.50508081953348,,,,,,94.9868774923472,,,42194.86064731016,29.960768318972903,396428.25630123995,424696.47977100994,652971.802425704,2026-08-17,21:05:00
23213,2026-08-17 22:15:00,NE_000008,DEV_000008,,889468.6389975544,,,,,,98.29928255730624,29.39295974228902,,,,,,97.09808495794334,,,30151.411827036718,20.122750800181063,404824.03365982475,422306.3474661636,633944.7865972514,2026-08-17,22:15:00
22645,2026-08-17 23:55:00,NE_000008,DEV_000008,,875540.1981533263,,,,,,103.21605999281144,28.04412674925785,,,,,,101.65983411645159,,,14179.829973641868,10.145177026254672,408828.54083640676,406648.70283339726,638505.802208078,2026-08-17,23:55:00
22358,2026-08-18 00:40:00,NE_000008,DEV_000008,,892778.5573146669,,,,,,98.12556858785709,27.52648490079259,,,,,,96.48099820130737,,,9143.921148779924,6.44116956418062,414429.59061145526,394018.92843403685,591871.439238101,2026-08-18,00:40:00
22078,2026-08-18 01:30:00,NE_000008,DEV_000008,,891713.4906708443,,,,,,98.7849028156355,29.581252278283817,,,,,,101.52426212974788,,,6733.139901717501,4.755319263323824,412106.51156369835,413466.8385477308,584861.348510975,2026-08-18,01:30:00
21747,2026-08-18 02:25:00,NE_000008,DEV_000008,,813272.9671974404,,,,,,96.77677537681734,28.070189972598428,,,,,,98.672236352997,,,5356.759929880062,3.717541645556242,419392.00943333923,418275.5157461351,635806.0691946513,2026-08-18,02:25:00
21098,2026-08-18 04:20:00,NE_000008,DEV_000008,,823758.1401074056,,,,,,102.2414146164625,27.498521765687514,,,,,,96.01787863886746,,,5042.244844984204,3.4401239963318795,381991.6157846232,410807.5596106456,593308.3218194934,2026-08-18,04:20:00
20487,2026-08-18 06:05:00,NE_000008,DEV_000008,,840989.8792118381,,,,,,95.36890100064635,27.609344835093406,,,,,,94.95466804576603,,,15824.131342275641,11.134626252296902,424207.9367708379,408955.14457254397,655044.6668697222,2026-08-18,06:05:00
20337,2026-08-18 06:30:00,NE_000008,DEV_000008,,873564.5950317094,,,,,,96.95995394477524,29.074797023408482,,,,,,100.51611004093596,,,19094.424783825685,13.464481148978221,391222.1511145592,402142.37095212436,631798.8220039841,2026-08-18,06:30:00
20245,2026-08-18 06:45:00,NE_000008,DEV_000008,,836865.6912624747,,,,,,102.22334962465281,27.85135460407117,,,,,,104.18636866273167,,,19923.831318019507,14.594791174805625,396599.61751537427,390775.85683226114,631982.6101754643,2026-08-18,06:45:00
20154,2026-08-18 07:00:00,NE_000008,DEV_000008,,896208.7813233795,,,,,,102.79472622044302,28.836396945434807,,,,,,102.74799829682009,,,21408.848819220842,15.705551720542624,428703.1821514007,396352.03223019146,633015.4206662884,2026-08-18,07:00:00
20146,2026-08-18 07:05:00,NE_000008,DEV_000008,,896272.8644371963,,,,,,103.74886678620886,28.84598022129013,,,,,,101.22378885762825,,,22326.37208509774,15.892019283596667,432218.07651370973,396478.8118336569,667730.7887259602,2026-08-18,07:05:00
19939,2026-08-18 07:40:00,NE_000008,DEV_000008,,894844.2544808756,,,,,,103.99413463150553,29.16040703871306,,,,,,102.22665214879538,,,23692.826196441474,16.68838673402387,419245.86457781406,409609.74690264097,619767.0119106867,2026-08-18,07:40:00
19679,2026-08-18 08:25:00,NE_000008,DEV_000008,,929497.017803902,,,,,,99.4571365754442,30.18216829363637,,,,,,96.20887329511618,,,27158.70148766914,18.50742831325388,407359.03502259037,401451.3838153247,668193.5854081296,2026-08-18,08:25:00
19600,2026-08-18 08:40:00,NE_000008,DEV_000008,,962593.9989091578,,,,,,98.2867576353274,31.41926846602781,,,,,,101.45354593647227,,,27403.840042026543,19.54903970653542,411049.98323560803,425685.18205023,642454.6683802586,2026-08-18,08:40:00
19432,2026-08-18 09:10:00,NE_000008,DEV_000008,,952102.5885403991,,,,,,104.5133794497833,31.694830116483764,,,,,,96.32603530923349,,,28608.750914588923,19.81101679676516,417909.28413820046,432528.21837653423,666666.282254822,2026-08-18,09:10:00
18960,2026-08-18 10:40:00,NE_000008,DEV_000008,,919568.5495136632,,,,,,104.18272781941515,31.331320388624825,,,,,,99.32602175662224,,,30947.477059778677,21.046935520746946,397834.53169521905,404433.4529593047,655159.8936412964,2026-08-18,10:40:00
18875,2026-08-18 10:55:00,NE_000008,DEV_000008,,931004.6789227327,,,,,,98.1152110396173,30.136117391388915,,,,,,100.32934588580433,,,30144.024534260316,20.437872434800898,435023.5039001256,398694.4373607766,666225.7267831698,2026-08-18,10:55:00
18140,2026-08-18 13:00:00,NE_000008,DEV_000008,,918255.3462120363,,,,,,96.10533123106315,33.01349433503509,,,,,,96.38801096260921,,,33611.64330965024,22.100946501473405,414489.4104302556,410576.8456805867,632827.6101452688,2026-08-18,13:00:00
17660,2026-08-18 14:25:00,NE_000008,DEV_000008,,962231.691651825,,,,,,99.88551600865485,31.273856239892243,,,,,,102.360013183509,,,29847.230920709924,20.736544192917897,421975.85201450676,419670.0035617064,659486.0978496809,2026-08-18,14:25:00
17525,2026-08-18 14:50:00,NE_000008,DEV_000008,,927367.5342026002,,,,,,97.4496092097457,32.85480148243918,,,,,,95.4811538003253,,,28450.24755133336,20.43079530669669,407893.73287420004,430045.4798032,624243.7629444234,2026-08-18,14:50:00
17421,2026-08-18 15:10:00,NE_000008,DEV_000008,,958659.2836943854,,,,,,103.88889674422443,32.2734445066191,,,,,,99.15515561715823,,,28673.07490920457,20.14067428996678,427989.2923353675,415120.66622580227,621732.8416006527,2026-08-18,15:10:00
17367,2026-08-18 15:15:00,NE_000008,DEV_000008,,957491.9579798311,,,,,,101.81706861177557,32.749594434201526,,,,,,98.01314568427631,,,30757.214518736102,20.055637806965102,425340.4167316059,430938.4368950378,619957.4419295673,2026-08-18,15:15:00
16633,2026-08-18 17:25:00,NE_000008,DEV_000008,,896454.2422467666,,,,,,97.16760235888422,30.407763710244215,,,,,,103.09370672688736,,,30553.826910112064,20.052503638217924,411616.4625882525,426009.73748248507,645661.6932342587,2026-08-18,17:25:00
16569,2026-08-18 17:35:00,NE_000008,DEV_000008,,944977.6871985334,,,,,,96.18522729024185,31.02717890521613,,,,,,101.5553754203873,,,30740.38526038249,22.171413726905552,419428.05278239294,425705.2519859832,616745.9802377801,2026-08-18,17:35:00
16514,2026-08-18 17:45:00,NE_000008,DEV_000008,,921044.656377655,,,,,,97.49346738201449,30.749094700782834,,,,,,98.42801130292261,,,29847.233784528908,20.679172320454228,427508.2724012795,406332.76720114116,661119.3622445838,2026-08-18,17:45:00
16391,2026-08-18 18:10:00,NE_000008,DEV_000008,,928079.1977659997,,,,,,103.99973733444057,32.263580183913035,,,,,,95.5233264534305,,,31726.46724245645,23.11748924173577,429227.794106935,436994.7432373925,627144.6550673345,2026-08-18,18:10:00
16331,2026-08-18 18:20:00,NE_000008,DEV_000008,,948402.6190459568,,,,,,94.99123821310755,32.77891855237489,,,,,,101.75906306925302,,,34373.334417413265,23.72199244211707,398400.24230667856,423705.972876721,638965.312187286,2026-08-18,18:20:00
16204,2026-08-18 18:45:00,NE_000008,DEV_000008,,984906.8914572282,,,,,,102.09834160123059,30.57633526220281,,,,,,104.55331461285675,,,36473.59186727015,24.984040166170118,424075.72269131045,409389.84675978887,624164.7760410806,2026-08-18,18:45:00
15881,2026-08-18 19:45:00,NE_000008,DEV_000008,,925382.0429979548,,,,,,104.6733840008247,31.620371634841366,,,,,,100.70316185037798,,,44328.96282795621,29.054056448471524,403378.35154517746,402554.2184099806,630018.3312906228,2026-08-18,19:45:00
15838,2026-08-18 19:55:00,NE_000008,DEV_000008,,935821.9509356417,,,,,,104.72847859555108,30.355972486911792,,,,,,96.02724982147394,,,46048.394470231644,30.855609589514373,435202.2757972814,427998.88130893436,666604.7868595431,2026-08-18,19:55:00
15810,2026-08-18 20:00:00,NE_000008,DEV_000008,,911490.323479313,,,,,,96.46532162074595,32.367229042980924,,,,,,101.74815810556275,,,46931.65957822776,32.828546932815826,426048.4877901861,407774.9128983246,669703.1732533898,2026-08-18,20:00:00
15635,2026-08-18 20:30:00,NE_000008,DEV_000008,,940634.2994565916,,,,,,102.0922992518846,30.838007942480267,,,,,,100.62276975771542,,,45673.0755098851,31.210020307416805,405495.78751712176,432566.97439238237,607244.9341182979,2026-08-18,20:30:00
15607,2026-08-18 20:35:00,NE_000008,DEV_000008,,950606.2207619242,,,,,,103.92483038341456,31.446036329426583,,,,,,99.10342289771346,,,44902.79143522609,32.48303042738746,433390.01543019596,420216.5324635336,614900.3242817895,2026-08-18,20:35:00
15572,2026-08-18 20:45:00,NE_000008,DEV_000008,,922307.6735741718,,,,,,97.01998997592622,30.31003571020045,,,,,,97.38115694979143,,,45061.23792903053,31.21386740638915,417082.40800310345,418515.99558489665,636093.7587743518,2026-08-18,20:45:00
15235,2026-08-18 21:45:00,NE_000008,DEV_000008,,934352.3222629958,,,,,,96.87396430032045,31.303671220702665,,,,,,100.65714030656969,,,38540.14065861736,24.8363328298709,409932.1824477571,432749.20739719964,624890.8224886713,2026-08-18,21:45:00
14319,2026-08-19 00:35:00,NE_000008,DEV_000008,,881173.7582074662,,,,,,100.39420601231708,28.366494884155685,,,,,,96.44098912747553,,,10163.180173936213,6.937067530487229,404466.92701646336,393482.7085798749,606784.2051817712,2026-08-19,00:35:00
13788,2026-08-19 02:15:00,NE_000008,DEV_000008,,824996.3266831787,,,,,,99.1991541135121,28.452639411642515,,,,,,98.9092428165638,,,5346.953568089087,3.3642062072724594,407678.09005119966,427996.0206868997,627596.287889492,2026-08-19,02:15:00
13773,2026-08-19 02:20:00,NE_000008,DEV_000008,,823208.6329549998,,,,,,101.49552298650985,27.548163690514937,,,,,,102.86749817028432,,,5274.090584154866,3.5850357002159745,403780.81657719484,393197.08797498944,591587.496900825,2026-08-19,02:20:00
13542,2026-08-19 03:00:00,NE_000008,DEV_000008,,858525.2577781678,,,,,,99.0956789737384,28.254700232701,,,,,,97.39317555569656,,,4282.510409414055,2.837008782534166,413170.7784590571,392711.4472118107,597328.0501995308,2026-08-19,03:00:00
13300,2026-08-19 03:45:00,NE_000008,DEV_000008,,836724.0425391431,,,,,,102.23943600419672,29.226757064211768,,,,,,103.40208461276887,,,4511.447316098685,3.082369705020855,412664.7711712361,393251.6174116165,641099.4978470722,2026-08-19,03:45:00
13079,2026-08-19 04:25:00,NE_000008,DEV_000008,,871975.4113019984,,,,,,97.06627144679183,26.968290745234018,,,,,,100.05042696145499,,,5062.312717439853,3.58801496976312,430442.14668095385,411352.70936107484,639713.0634326418,2026-08-19,04:25:00
12512,2026-08-19 06:10:00,NE_000008,DEV_000008,,894082.6334923434,,,,,,103.23849327683773,29.57477567926644,,,,,,97.60048508208152,,,16464.13398123577,12.015869282636729,408495.0596436427,436403.0037972108,605781.308546633,2026-08-19,06:10:00
12253,2026-08-19 07:00:00,NE_000008,DEV_000008,,892831.0472881173,,,,,,97.67591828837638,29.656232536296933,,,,,,102.78187314416928,,,21568.83464857026,15.352752649182802,440848.58309233154,411511.2648458864,659566.085170981,2026-08-19,07:00:00
12036,2026-08-19 07:40:00,NE_000008,DEV_000008,,941865.6761598181,,,,,,96.66387117857875,29.08506389097174,,,,,,100.5562702874724,,,23578.481766843553,16.683060789146488,420931.1842972986,436440.82903291646,663336.5669569571,2026-08-19,07:40:00
11861,2026-08-19 08:10:00,NE_000008,DEV_000008,,940258.0719195371,,,,,,100.7104051027081,31.17978004480935,,,,,,97.12041129081645,,,25165.36139466967,17.281653055154788,450240.1802329663,437196.35691503366,657795.5765574999,2026-08-19,08:10:00
11553,2026-08-19 09:10:00,NE_000008,DEV_000008,,977750.2961795595,,,,,,95.8416228320634,30.430032649435116,,,,,,99.85854224343599,,,28803.181247980523,19.74588712064451,443574.16566554585,440865.7980575514,619989.8428706758,2026-08-19,09:10:00
11085,2026-08-19 10:35:00,NE_000008,DEV_000008,,958956.6087193079,,,,,,103.8135730168652,32.147676847708496,,,,,,104.64833300847761,,,31342.8184567781,21.524540161347968,441929.72728080914,449353.00735427573,612773.5643580708,2026-08-19,10:35:00
10659,2026-08-19 11:55:00,NE_000008,DEV_000008,,934439.5224460472,,,,,,99.46565683310905,31.611323349218033,,,,,,95.00782090552607,,,37552.57916113288,27.763928520674785,414867.5225826364,449566.49275776546,636625.9660719476,2026-08-19,11:55:00
10485,2026-08-19 12:25:00,NE_000008,DEV_000008,,968186.0576072644,,,,,,99.56765121757456,30.82069714905773,,,,,,102.80591297796622,,,35801.91453276382,25.289176183599363,430417.80026019434,410092.02391157363,650275.1364468251,2026-08-19,12:25:00
10390,2026-08-19 12:45:00,NE_000008,DEV_000008,,994042.9518648522,,,,,,97.42833622729562,33.175368730931254,,,,,,99.75004653569779,,,35959.12440971056,24.319387973895243,435756.5124960509,430531.98848434654,612926.7782798377,2026-08-19,12:45:00
9891,2026-08-19 14:15:00,NE_000008,DEV_000008,,905360.7831743159,,,,,,96.59134953472966,30.344703469523786,,,,,,96.12130098757953,,,28933.181364060358,20.015881857077307,432351.3519480848,440082.1589491876,661229.6953539491,2026-08-19,14:15:00
9769,2026-08-19 14:40:00,NE_000008,DEV_000008,,970127.7528170012,,,,,,95.48033323432101,31.01000112990476,,,,,,98.7197377910303,,,30235.729732587417,20.215737479245632,411795.5921416092,417003.3465370033,658105.674296835,2026-08-19,14:40:00
9446,2026-08-19 15:40:00,NE_000008,DEV_000008,,902941.2581970595,,,,,,100.5450014691304,33.169102062444715,,,,,,102.74534540885634,,,29211.418610263216,21.026709070638386,426564.9415153764,408651.3869508808,667512.0145409227,2026-08-19,15:40:00
9418,2026-08-19 15:45:00,NE_000008,DEV_000008,,983731.2247434236,,,,,,96.62517489350525,30.481438743401753,,,,,,99.20280408031694,,,28232.355529498724,20.75494400327883,445546.60423459794,443159.463516448,638096.5140503477,2026-08-19,15:45:00
9119,2026-08-19 16:40:00,NE_000008,DEV_000008,,976402.7696857407,,,,,,97.34636694589182,31.705807107677593,,,,,,100.76950435502407,,,28436.691979082985,20.19815324858746,430021.845303097,435600.8008666281,640226.0310894657,2026-08-19,16:40:00
